,V1,V2,V3
TCGA.OR.A5LR.01,ACC(T=79;N=258),Tumor,6.34038908590267
TCGA.EA.A78R.01,CESC(T=306;N=22),Tumor,7.58425803068329
TCGA.LP.A7HU.01,CESC(T=306;N=22),Tumor,7.35953086701167
TCGA.UC.A7PI.01,CESC(T=306;N=22),Tumor,6.88874293689835
GTEX.N7MT.0826.SM.EV794,CESC(T=306;N=22),Normal,5.17472598770613
GTEX.OHPN.2226.SM.E9TI7,CESC(T=306;N=22),Normal,6.37625564931336
GTEX.P78B.2326.SM.EZ6KO,CESC(T=306;N=22),Normal,5.94836723158468
GTEX.P78B.2426.SM.EWRM2,CESC(T=306;N=22),Normal,5.82883464946806
GTEX.PLZ4.2226.SM.EZ6KS,CESC(T=306;N=22),Normal,6.05788344889963
GTEX.Q2AG.2326.SM.EZ6KY,CESC(T=306;N=22),Normal,5.46825746832314
GTEX.S32W.1526.SM.4AD6Z,CESC(T=306;N=22),Normal,6.88874324889826
GTEX.S32W.1626.SM.4AD6G,CESC(T=306;N=22),Normal,6.6157399727137
GTEX.S341.1126.SM.4AD6T,CESC(T=306;N=22),Normal,5.88410945135923
GTEX.S341.1326.SM.4AD72,CESC(T=306;N=22),Normal,5.98641093525204
GTEX.S4UY.1426.SM.4AD6Y,CESC(T=306;N=22),Normal,6.05398016818765
GTEX.T5JW.0726.SM.4DM6D,CESC(T=306;N=22),Normal,6.6450098843911
GTEX.T5JW.0826.SM.EYYVD,CESC(T=306;N=22),Normal,6.0639343057541
GTEX.T6MO.1426.SM.4DM73,CESC(T=306;N=22),Normal,5.9174317553901
GTEX.TML8.0726.SM.4DXTT,CESC(T=306;N=22),Normal,6.1333991254172
GTEX.TSE9.2726.SM.4DXSQ,CESC(T=306;N=22),Normal,5.43162295971329
GTEX.TSE9.2826.SM.4DXTF,CESC(T=306;N=22),Normal,5.50366675457602
GTEX.U3ZN.1626.SM.4DXTZ,CESC(T=306;N=22),Normal,6.34925910990445
GTEX.ZPIC.1326.SM.DO91Y,CESC(T=306;N=22),Normal,6.0518071070133
TCGA.3X.AAVA.01,CHOL(T=36;N=9),Tumor,7.05594731517951
TCGA.3X.AAVE.01,CHOL(T=36;N=9),Tumor,6.70385349555737
TCGA.ZH.A8Y5.01,CHOL(T=36;N=9),Tumor,6.04566907847001
TCGA.ZH.A8Y6.01,CHOL(T=36;N=9),Tumor,5.6671872322805
TCGA.W5.AA2G.01,CHOL(T=36;N=9),Tumor,6.9683117013536
TCGA.3X.AAVB.01,CHOL(T=36;N=9),Tumor,6.12338849812211
TCGA.ZH.A8Y8.01,CHOL(T=36;N=9),Tumor,6.21701294076695
TCGA.ZU.A8S4.01,CHOL(T=36;N=9),Tumor,7.04196163563919
TCGA.W5.AA2I.01,CHOL(T=36;N=9),Tumor,7.47091193661877
TCGA.ZD.A8I3.01,CHOL(T=36;N=9),Tumor,6.93973925920029
TCGA.W5.AA30.01,CHOL(T=36;N=9),Tumor,6.06011718442969
TCGA.W6.AA0S.01,CHOL(T=36;N=9),Tumor,7.32166795720263
TCGA.W5.AA2H.01,CHOL(T=36;N=9),Tumor,6.13371242243036
TCGA.W5.AA2T.01,CHOL(T=36;N=9),Tumor,6.02627370095446
TCGA.3X.AAV9.01,CHOL(T=36;N=9),Tumor,5.92248696883878
TCGA.YR.A95A.01,CHOL(T=36;N=9),Tumor,7.5140358405618
TCGA.W5.AA2X.01,CHOL(T=36;N=9),Tumor,6.98257241020529
TCGA.W5.AA2Z.01,CHOL(T=36;N=9),Tumor,5.6145202540391
TCGA.W5.AA31.01,CHOL(T=36;N=9),Tumor,5.66875944291709
TCGA.ZH.A8Y4.01,CHOL(T=36;N=9),Tumor,8.16143211175237
TCGA.W5.AA2O.01,CHOL(T=36;N=9),Tumor,7.35523861221928
TCGA.W5.AA2W.01,CHOL(T=36;N=9),Tumor,6.36122917805283
TCGA.W5.AA33.01,CHOL(T=36;N=9),Tumor,5.71371593124673
TCGA.W5.AA2Q.01,CHOL(T=36;N=9),Tumor,5.71470326400522
TCGA.W5.AA36.01,CHOL(T=36;N=9),Tumor,8.3967122488116
TCGA.W5.AA39.01,CHOL(T=36;N=9),Tumor,6.96574449180334
TCGA.ZH.A8Y1.01,CHOL(T=36;N=9),Tumor,6.04369683149257
TCGA.4G.AAZO.01,CHOL(T=36;N=9),Tumor,6.23264371849474
TCGA.ZH.A8Y2.01,CHOL(T=36;N=9),Tumor,6.14171699994945
TCGA.W5.AA38.01,CHOL(T=36;N=9),Tumor,7.14487245668907
TCGA.W5.AA2U.01,CHOL(T=36;N=9),Tumor,6.78957749753174
TCGA.3X.AAVC.01,CHOL(T=36;N=9),Tumor,6.88876189280761
TCGA.WD.A7RX.01,CHOL(T=36;N=9),Tumor,6.59381159241428
TCGA.4G.AAZT.01,CHOL(T=36;N=9),Tumor,7.48503899523727
TCGA.W5.AA2R.01,CHOL(T=36;N=9),Tumor,6.48712181656899
TCGA.W5.AA34.01,CHOL(T=36;N=9),Tumor,7.36507675765749
TCGA.ZU.A8S4.11,CHOL(T=36;N=9),Normal,5.87403718043027
TCGA.W5.AA30.11,CHOL(T=36;N=9),Normal,6.11033367152266
TCGA.W5.AA2Q.11,CHOL(T=36;N=9),Normal,6.63191884672568
TCGA.W5.AA2I.11,CHOL(T=36;N=9),Normal,6.48765726559635
TCGA.W5.AA2U.11,CHOL(T=36;N=9),Normal,5.93639529695335
TCGA.W5.AA2R.11,CHOL(T=36;N=9),Normal,6.03995095847033
TCGA.W5.AA31.11,CHOL(T=36;N=9),Normal,6.0183647355889
TCGA.W5.AA34.11,CHOL(T=36;N=9),Normal,6.11271657228262
TCGA.W5.AA2X.11,CHOL(T=36;N=9),Normal,6.52702653235704
TCGA.4T.AA8H.01,COAD(T=455;N=820),Tumor,7.39465490850085
TCGA.AA.A00Q.01,COAD(T=455;N=820),Tumor,6.72135359851447
TCGA.AZ.4614.01,COAD(T=455;N=820),Tumor,7.96189529468256
TCGA.A6.2675.01,COAD(T=455;N=820),Tumor,6.66527329744404
TCGA.AA.A00U.01,COAD(T=455;N=820),Tumor,8.05473872583001
TCGA.A6.6781.01,COAD(T=455;N=820),Tumor,5.45764338648674
TCGA.CM.6169.01,COAD(T=455;N=820),Tumor,6.09335177957736
TCGA.AA.3516.01,COAD(T=455;N=820),Tumor,7.47920221507545
TCGA.AA.3552.01,COAD(T=455;N=820),Tumor,7.43789985530378
TCGA.D5.6931.01,COAD(T=455;N=820),Tumor,6.91963403040574
TCGA.SS.A7HO.01,COAD(T=455;N=820),Tumor,7.7498501784686
TCGA.AZ.6605.01,COAD(T=455;N=820),Tumor,7.27029068271085
TCGA.CA.6717.01,COAD(T=455;N=820),Tumor,6.99976599742698
TCGA.NH.A8F7.01,COAD(T=455;N=820),Tumor,7.10240050690602
TCGA.AD.6965.01,COAD(T=455;N=820),Tumor,7.68253131467486
TCGA.AA.A02H.01,COAD(T=455;N=820),Tumor,7.33734372176321
TCGA.AA.A022.01,COAD(T=455;N=820),Tumor,7.07475486365736
TCGA.AA.3680.01,COAD(T=455;N=820),Tumor,6.55976389302934
TCGA.A6.6650.01,COAD(T=455;N=820),Tumor,6.42879464636476
TCGA.G4.6311.01,COAD(T=455;N=820),Tumor,7.46656921634444
TCGA.A6.2677.01,COAD(T=455;N=820),Tumor,6.5557058696136
TCGA.AA.3815.01,COAD(T=455;N=820),Tumor,7.37684570027878
TCGA.CK.4951.01,COAD(T=455;N=820),Tumor,6.9178430879572
TCGA.CK.6748.01,COAD(T=455;N=820),Tumor,6.76705826916597
TCGA.CA.5255.01,COAD(T=455;N=820),Tumor,7.18847305752769
TCGA.CK.4952.01,COAD(T=455;N=820),Tumor,7.40822177927794
TCGA.AZ.4315.01,COAD(T=455;N=820),Tumor,7.61402025189258
TCGA.AA.3869.01,COAD(T=455;N=820),Tumor,6.35940934501137
TCGA.G4.6626.01,COAD(T=455;N=820),Tumor,8.11384812336388
TCGA.DM.A1D7.01,COAD(T=455;N=820),Tumor,7.54372494454126
TCGA.AA.3531.01,COAD(T=455;N=820),Tumor,7.52888089836216
TCGA.A6.5662.01,COAD(T=455;N=820),Tumor,7.16665346174904
TCGA.CM.4744.01,COAD(T=455;N=820),Tumor,7.90330955797694
TCGA.D5.5540.01,COAD(T=455;N=820),Tumor,7.24326563187363
TCGA.AZ.6608.01,COAD(T=455;N=820),Tumor,7.79122908878586
TCGA.AA.3518.01,COAD(T=455;N=820),Tumor,7.7831628259877
TCGA.CM.5863.01,COAD(T=455;N=820),Tumor,6.85698608424112
TCGA.A6.5666.01,COAD(T=455;N=820),Tumor,7.80425944848294
TCGA.DM.A280.01,COAD(T=455;N=820),Tumor,7.6856148516279
TCGA.AA.3973.01,COAD(T=455;N=820),Tumor,6.52329226478931
TCGA.CM.4748.01,COAD(T=455;N=820),Tumor,7.87424707001762
TCGA.D5.6530.01,COAD(T=455;N=820),Tumor,7.07974767039361
TCGA.A6.6137.01,COAD(T=455;N=820),Tumor,7.34363309559265
TCGA.DM.A1D6.01,COAD(T=455;N=820),Tumor,7.12738138715412
TCGA.D5.6923.01,COAD(T=455;N=820),Tumor,7.22407344284527
TCGA.A6.2681.01,COAD(T=455;N=820),Tumor,7.99762582680911
TCGA.F4.6463.01,COAD(T=455;N=820),Tumor,7.35566117706906
TCGA.AZ.6599.01,COAD(T=455;N=820),Tumor,7.24673788247678
TCGA.D5.6532.01,COAD(T=455;N=820),Tumor,7.82426342893109
TCGA.AA.3489.01,COAD(T=455;N=820),Tumor,6.23023847199204
TCGA.CM.6171.01,COAD(T=455;N=820),Tumor,6.38888239599418
TCGA.AA.A00R.01,COAD(T=455;N=820),Tumor,8.19974672030327
TCGA.DM.A28C.01,COAD(T=455;N=820),Tumor,7.57598719803509
TCGA.AA.A01T.01,COAD(T=455;N=820),Tumor,7.75094398149008
TCGA.AA.A02E.01,COAD(T=455;N=820),Tumor,6.7656471980971
TCGA.CM.5860.01,COAD(T=455;N=820),Tumor,6.51034512614123
TCGA.A6.6141.01,COAD(T=455;N=820),Tumor,7.70870420363075
TCGA.AA.A00D.01,COAD(T=455;N=820),Tumor,7.05441024849335
TCGA.G4.6628.01,COAD(T=455;N=820),Tumor,6.70204803951893
TCGA.AA.3688.01,COAD(T=455;N=820),Tumor,7.15392307026076
TCGA.AA.3492.01,COAD(T=455;N=820),Tumor,6.96125450740844
TCGA.AA.3819.01,COAD(T=455;N=820),Tumor,7.29217610230759
TCGA.A6.2678.01,COAD(T=455;N=820),Tumor,7.53665248885488
TCGA.AA.3521.01,COAD(T=455;N=820),Tumor,7.0060585055381
TCGA.DM.A1DA.01,COAD(T=455;N=820),Tumor,8.12080556460822
TCGA.AA.3864.01,COAD(T=455;N=820),Tumor,7.19176165875812
TCGA.F4.6855.01,COAD(T=455;N=820),Tumor,7.03179807642031
TCGA.F4.6856.01,COAD(T=455;N=820),Tumor,7.64835788520582
TCGA.DM.A0X9.01,COAD(T=455;N=820),Tumor,7.06566659982405
TCGA.A6.5659.01,COAD(T=455;N=820),Tumor,5.49510170259262
TCGA.AZ.6598.01,COAD(T=455;N=820),Tumor,7.32074466648144
TCGA.AA.3519.01,COAD(T=455;N=820),Tumor,7.18091145428074
TCGA.DM.A1HB.01,COAD(T=455;N=820),Tumor,7.67915416417386
TCGA.A6.A567.01,COAD(T=455;N=820),Tumor,6.93635297066099
TCGA.AA.3970.01,COAD(T=455;N=820),Tumor,7.6310314372342
TCGA.CA.5796.01,COAD(T=455;N=820),Tumor,6.37380350971104
TCGA.5M.AAT6.01,COAD(T=455;N=820),Tumor,7.132378835313
TCGA.CM.6163.01,COAD(T=455;N=820),Tumor,6.73924035468674
TCGA.AD.6889.01,COAD(T=455;N=820),Tumor,7.96854480208585
TCGA.CM.4751.01,COAD(T=455;N=820),Tumor,6.52130656541435
TCGA.AA.3982.01,COAD(T=455;N=820),Tumor,7.47352953210711
TCGA.AA.A00A.01,COAD(T=455;N=820),Tumor,7.68598023433726
TCGA.D5.6924.01,COAD(T=455;N=820),Tumor,6.994620288883
TCGA.AA.3502.01,COAD(T=455;N=820),Tumor,6.30224195795884
TCGA.D5.7000.01,COAD(T=455;N=820),Tumor,6.98319203001383
TCGA.D5.6540.01,COAD(T=455;N=820),Tumor,7.30155570556575
TCGA.D5.6932.01,COAD(T=455;N=820),Tumor,8.17769107720541
TCGA.CK.5912.01,COAD(T=455;N=820),Tumor,6.72435692697773
TCGA.AA.3538.01,COAD(T=455;N=820),Tumor,6.83031074737835
TCGA.AA.3930.01,COAD(T=455;N=820),Tumor,7.65344293251934
TCGA.AA.A00W.01,COAD(T=455;N=820),Tumor,7.35118353678946
TCGA.AA.3555.01,COAD(T=455;N=820),Tumor,6.76938351222034
TCGA.AA.3655.01,COAD(T=455;N=820),Tumor,6.95507996224271
TCGA.AA.3989.01,COAD(T=455;N=820),Tumor,7.27650408700138
TCGA.5M.AAT4.01,COAD(T=455;N=820),Tumor,7.79310133971087
TCGA.AA.A02R.01,COAD(T=455;N=820),Tumor,8.04083078505901
TCGA.A6.6649.01,COAD(T=455;N=820),Tumor,6.95415581786759
TCGA.A6.3809.01,COAD(T=455;N=820),Tumor,5.9067064496393
TCGA.AY.4070.01,COAD(T=455;N=820),Tumor,7.16624609530873
TCGA.G4.6299.01,COAD(T=455;N=820),Tumor,7.46973968059306
TCGA.AA.A02O.01,COAD(T=455;N=820),Tumor,7.70240754928012
TCGA.AA.3972.01,COAD(T=455;N=820),Tumor,7.68200556007535
TCGA.NH.A50T.01,COAD(T=455;N=820),Tumor,8.05648951327409
TCGA.DM.A0XD.01,COAD(T=455;N=820),Tumor,7.52559566716251
TCGA.AU.6004.01,COAD(T=455;N=820),Tumor,7.20617257948339
TCGA.AA.3841.01,COAD(T=455;N=820),Tumor,7.14077897324804
TCGA.DM.A28E.01,COAD(T=455;N=820),Tumor,7.40962085548807
TCGA.AA.A00E.01,COAD(T=455;N=820),Tumor,7.361661230994
TCGA.AA.3514.01,COAD(T=455;N=820),Tumor,7.2105496504084
TCGA.AA.A01F.01,COAD(T=455;N=820),Tumor,7.17216006883789
TCGA.A6.5665.01,COAD(T=455;N=820),Tumor,7.20004076676354
TCGA.G4.6315.01,COAD(T=455;N=820),Tumor,7.78640183027905
TCGA.F4.6459.01,COAD(T=455;N=820),Tumor,6.86189998257966
TCGA.D5.6926.01,COAD(T=455;N=820),Tumor,6.95029424204942
TCGA.CK.6747.01,COAD(T=455;N=820),Tumor,7.07788637607676
TCGA.DM.A1D8.01,COAD(T=455;N=820),Tumor,7.29748195817605
TCGA.AA.3858.01,COAD(T=455;N=820),Tumor,7.91516990298816
TCGA.AA.3522.01,COAD(T=455;N=820),Tumor,7.02181046778095
TCGA.G4.6314.01,COAD(T=455;N=820),Tumor,7.58887118356347
TCGA.AA.3544.01,COAD(T=455;N=820),Tumor,8.10333835936965
TCGA.NH.A6GA.01,COAD(T=455;N=820),Tumor,6.79684503880398
TCGA.D5.6537.01,COAD(T=455;N=820),Tumor,8.63359552729123
TCGA.AZ.4684.01,COAD(T=455;N=820),Tumor,7.44924182827629
TCGA.G4.6302.01,COAD(T=455;N=820),Tumor,6.59616000289095
TCGA.AA.3862.01,COAD(T=455;N=820),Tumor,7.21683949604569
TCGA.A6.2685.01,COAD(T=455;N=820),Tumor,6.99315470379133
TCGA.AA.3712.01,COAD(T=455;N=820),Tumor,7.44515969419088
TCGA.AA.3562.01,COAD(T=455;N=820),Tumor,7.48690246443179
TCGA.AA.3846.01,COAD(T=455;N=820),Tumor,7.07047191111008
TCGA.A6.A565.01,COAD(T=455;N=820),Tumor,6.47194656471616
TCGA.AU.3779.01,COAD(T=455;N=820),Tumor,7.80521614717285
TCGA.A6.2684.01,COAD(T=455;N=820),Tumor,5.03218386022608
TCGA.AA.3561.01,COAD(T=455;N=820),Tumor,7.72586989021877
TCGA.CM.5341.01,COAD(T=455;N=820),Tumor,6.80473016716408
TCGA.A6.2683.01,COAD(T=455;N=820),Tumor,6.98444349825789
TCGA.AA.A004.01,COAD(T=455;N=820),Tumor,9.47370863622157
TCGA.AA.3529.01,COAD(T=455;N=820),Tumor,7.67155600141757
TCGA.AA.3861.01,COAD(T=455;N=820),Tumor,7.27522552636807
TCGA.AA.3844.01,COAD(T=455;N=820),Tumor,7.29186059719374
TCGA.AA.3952.01,COAD(T=455;N=820),Tumor,7.70065680376927
TCGA.D5.5537.01,COAD(T=455;N=820),Tumor,7.23219938174633
TCGA.AA.3837.01,COAD(T=455;N=820),Tumor,7.71139946941731
TCGA.AA.3511.01,COAD(T=455;N=820),Tumor,7.03503788411383
TCGA.D5.6922.01,COAD(T=455;N=820),Tumor,6.92689557237146
TCGA.AA.3556.01,COAD(T=455;N=820),Tumor,7.34626936886356
TCGA.CM.6674.01,COAD(T=455;N=820),Tumor,7.70915644399636
TCGA.AA.3939.01,COAD(T=455;N=820),Tumor,7.80570522179039
TCGA.AA.A00K.01,COAD(T=455;N=820),Tumor,7.9367681478446
TCGA.DM.A28A.01,COAD(T=455;N=820),Tumor,7.47286508469101
TCGA.CK.5914.01,COAD(T=455;N=820),Tumor,7.10783785804585
TCGA.G4.6320.01,COAD(T=455;N=820),Tumor,7.29969333692481
TCGA.A6.A5ZU.01,COAD(T=455;N=820),Tumor,6.17728575871842
TCGA.AA.3495.01,COAD(T=455;N=820),Tumor,6.97052082087311
TCGA.QL.A97D.01,COAD(T=455;N=820),Tumor,6.4143462750976
TCGA.CM.5868.01,COAD(T=455;N=820),Tumor,7.49914597995088
TCGA.AA.3534.01,COAD(T=455;N=820),Tumor,6.57550445367245
TCGA.AA.3693.01,COAD(T=455;N=820),Tumor,6.52522094392592
TCGA.AA.A02J.01,COAD(T=455;N=820),Tumor,7.40892889243927
TCGA.D5.5541.01,COAD(T=455;N=820),Tumor,7.37053889692662
TCGA.AA.3860.01,COAD(T=455;N=820),Tumor,7.32671177164587
TCGA.A6.5657.01,COAD(T=455;N=820),Tumor,7.48561261991641
TCGA.AA.3812.01,COAD(T=455;N=820),Tumor,7.50120583808294
TCGA.DM.A1D4.01,COAD(T=455;N=820),Tumor,7.4546322452719
TCGA.AA.3854.01,COAD(T=455;N=820),Tumor,6.61479044433882
TCGA.CK.4950.01,COAD(T=455;N=820),Tumor,7.25538181550986
TCGA.D5.6541.01,COAD(T=455;N=820),Tumor,7.09055649173654
TCGA.QG.A5YV.01,COAD(T=455;N=820),Tumor,7.21881477747077
TCGA.AD.6901.01,COAD(T=455;N=820),Tumor,6.4192397725518
TCGA.AA.3526.01,COAD(T=455;N=820),Tumor,7.82832796250284
TCGA.DM.A1HA.01,COAD(T=455;N=820),Tumor,7.28706893156373
TCGA.AA.A02W.01,COAD(T=455;N=820),Tumor,7.24988023513332
TCGA.AA.A00F.01,COAD(T=455;N=820),Tumor,6.9706263312768
TCGA.AA.A02Y.01,COAD(T=455;N=820),Tumor,7.73255927239219
TCGA.A6.6780.01,COAD(T=455;N=820),Tumor,6.63216498383187
TCGA.AA.3525.01,COAD(T=455;N=820),Tumor,7.49278434438406
TCGA.CM.4752.01,COAD(T=455;N=820),Tumor,7.18642646054412
TCGA.CM.6680.01,COAD(T=455;N=820),Tumor,7.14368225769629
TCGA.AD.A5EK.01,COAD(T=455;N=820),Tumor,7.15150372581678
TCGA.A6.2682.01,COAD(T=455;N=820),Tumor,7.68688461384631
TCGA.CM.6164.01,COAD(T=455;N=820),Tumor,7.51895563942146
TCGA.DM.A28H.01,COAD(T=455;N=820),Tumor,7.6054111063047
TCGA.D5.6898.01,COAD(T=455;N=820),Tumor,7.00426634095716
TCGA.A6.3808.01,COAD(T=455;N=820),Tumor,7.63209491345781
TCGA.AA.3662.01,COAD(T=455;N=820),Tumor,6.72361318654615
TCGA.CM.5864.01,COAD(T=455;N=820),Tumor,6.9787171067504
TCGA.NH.A6GB.01,COAD(T=455;N=820),Tumor,7.96645951747909
TCGA.NH.A8F8.01,COAD(T=455;N=820),Tumor,7.11662121051702
TCGA.CM.6677.01,COAD(T=455;N=820),Tumor,7.4973735941305
TCGA.AA.3949.01,COAD(T=455;N=820),Tumor,7.28998286228778
TCGA.DM.A1D9.01,COAD(T=455;N=820),Tumor,6.78738471384942
TCGA.D5.6930.01,COAD(T=455;N=820),Tumor,8.08591351312448
TCGA.AA.3980.01,COAD(T=455;N=820),Tumor,7.52375499052014
TCGA.CA.5797.01,COAD(T=455;N=820),Tumor,6.57366879259093
TCGA.AA.3494.01,COAD(T=455;N=820),Tumor,7.92271370960766
TCGA.D5.6531.01,COAD(T=455;N=820),Tumor,7.48182506005192
TCGA.AZ.4615.01,COAD(T=455;N=820),Tumor,6.8817510296877
TCGA.A6.5656.01,COAD(T=455;N=820),Tumor,5.40453256889841
TCGA.CM.4743.01,COAD(T=455;N=820),Tumor,8.16878514364787
TCGA.AA.A01K.01,COAD(T=455;N=820),Tumor,7.84345892305372
TCGA.NH.A50U.01,COAD(T=455;N=820),Tumor,7.21566911042766
TCGA.D5.6928.01,COAD(T=455;N=820),Tumor,6.31987205947057
TCGA.DM.A28K.01,COAD(T=455;N=820),Tumor,7.19178083549724
TCGA.AY.6196.01,COAD(T=455;N=820),Tumor,5.33096674259481
TCGA.CM.5344.01,COAD(T=455;N=820),Tumor,8.24331509141565
TCGA.G4.6309.01,COAD(T=455;N=820),Tumor,7.7785141868473
TCGA.CM.6165.01,COAD(T=455;N=820),Tumor,6.83316574672584
TCGA.AY.5543.01,COAD(T=455;N=820),Tumor,7.44380950814008
TCGA.CM.6167.01,COAD(T=455;N=820),Tumor,6.39864303929769
TCGA.AA.3664.01,COAD(T=455;N=820),Tumor,6.65820011835222
TCGA.AZ.4313.01,COAD(T=455;N=820),Tumor,8.25267286920288
TCGA.AA.3530.01,COAD(T=455;N=820),Tumor,6.90665920496459
TCGA.AA.3877.01,COAD(T=455;N=820),Tumor,7.0270951730363
TCGA.D5.6535.01,COAD(T=455;N=820),Tumor,7.20146435815376
TCGA.CM.6678.01,COAD(T=455;N=820),Tumor,7.76274240810128
TCGA.CM.4746.01,COAD(T=455;N=820),Tumor,8.16160719389404
TCGA.A6.6652.01,COAD(T=455;N=820),Tumor,7.53291601816345
TCGA.AA.A01Q.01,COAD(T=455;N=820),Tumor,8.03975590585397
TCGA.A6.5661.01,COAD(T=455;N=820),Tumor,6.15671724318203
TCGA.5M.AATE.01,COAD(T=455;N=820),Tumor,7.24941591556771
TCGA.DM.A1D0.01,COAD(T=455;N=820),Tumor,7.60412955047295
TCGA.AA.3681.01,COAD(T=455;N=820),Tumor,7.07007800236385
TCGA.D5.5538.01,COAD(T=455;N=820),Tumor,7.46276519811629
TCGA.AA.3870.01,COAD(T=455;N=820),Tumor,6.37110603635262
TCGA.CM.6679.01,COAD(T=455;N=820),Tumor,6.62079410812187
TCGA.T9.A92H.01,COAD(T=455;N=820),Tumor,8.05749956870243
TCGA.AA.3818.01,COAD(T=455;N=820),Tumor,7.0656426205076
TCGA.CA.5254.01,COAD(T=455;N=820),Tumor,7.00530768689994
TCGA.AA.3672.01,COAD(T=455;N=820),Tumor,7.29910208055808
TCGA.AD.5900.01,COAD(T=455;N=820),Tumor,7.29783986616926
TCGA.CA.6719.01,COAD(T=455;N=820),Tumor,6.62019774811198
TCGA.A6.6654.01,COAD(T=455;N=820),Tumor,6.53996095462814
TCGA.CM.6161.01,COAD(T=455;N=820),Tumor,6.48555044049119
TCGA.AA.3814.01,COAD(T=455;N=820),Tumor,7.27385510733747
TCGA.AA.3697.01,COAD(T=455;N=820),Tumor,7.89921711325161
TCGA.AA.3532.01,COAD(T=455;N=820),Tumor,7.04337700195915
TCGA.AZ.6606.01,COAD(T=455;N=820),Tumor,7.33573007894353
TCGA.CK.4947.01,COAD(T=455;N=820),Tumor,6.8952163462429
TCGA.A6.2674.01,COAD(T=455;N=820),Tumor,4.41238912709198
TCGA.CA.6716.01,COAD(T=455;N=820),Tumor,6.4219224391672
TCGA.NH.A6GC.01,COAD(T=455;N=820),Tumor,5.5481379801299
TCGA.AA.3848.01,COAD(T=455;N=820),Tumor,7.41197512908724
TCGA.AA.3684.01,COAD(T=455;N=820),Tumor,7.0750154701226
TCGA.F4.6807.01,COAD(T=455;N=820),Tumor,7.0475659291008
TCGA.AA.3875.01,COAD(T=455;N=820),Tumor,7.66429244996199
TCGA.G4.6297.01,COAD(T=455;N=820),Tumor,6.93093158476616
TCGA.A6.5660.01,COAD(T=455;N=820),Tumor,7.34938761408283
TCGA.AZ.6607.01,COAD(T=455;N=820),Tumor,5.86094846559762
TCGA.AZ.4308.01,COAD(T=455;N=820),Tumor,8.47356947397078
TCGA.AA.3524.01,COAD(T=455;N=820),Tumor,7.81307020729061
TCGA.AA.3975.01,COAD(T=455;N=820),Tumor,7.59778725187581
TCGA.AA.3666.01,COAD(T=455;N=820),Tumor,7.154214871257
TCGA.AA.3872.01,COAD(T=455;N=820),Tumor,6.7421060674955
TCGA.AA.3979.01,COAD(T=455;N=820),Tumor,8.02087387755259
TCGA.CM.6168.01,COAD(T=455;N=820),Tumor,6.95714977049965
TCGA.G4.6588.01,COAD(T=455;N=820),Tumor,8.40908788192961
TCGA.CM.5348.01,COAD(T=455;N=820),Tumor,5.62951936392266
TCGA.AA.3553.01,COAD(T=455;N=820),Tumor,7.79152797346912
TCGA.AA.3833.01,COAD(T=455;N=820),Tumor,7.17428209313955
TCGA.G4.6295.01,COAD(T=455;N=820),Tumor,8.01217300439335
TCGA.AA.3867.01,COAD(T=455;N=820),Tumor,7.3447879481351
TCGA.AA.A00N.01,COAD(T=455;N=820),Tumor,7.79161755948828
TCGA.CK.5915.01,COAD(T=455;N=820),Tumor,7.01790099663392
TCGA.AA.3520.01,COAD(T=455;N=820),Tumor,6.82409498598163
TCGA.G4.6303.01,COAD(T=455;N=820),Tumor,7.16685259504322
TCGA.AA.A03F.01,COAD(T=455;N=820),Tumor,7.53520159051199
TCGA.DM.A1DB.01,COAD(T=455;N=820),Tumor,7.27742232052916
TCGA.CM.6170.01,COAD(T=455;N=820),Tumor,6.41707065924697
TCGA.A6.2680.01,COAD(T=455;N=820),Tumor,7.50406853121924
TCGA.QG.A5YW.01,COAD(T=455;N=820),Tumor,8.140850617017
TCGA.AA.A024.01,COAD(T=455;N=820),Tumor,7.37735710548967
TCGA.DM.A285.01,COAD(T=455;N=820),Tumor,7.0734300546117
TCGA.QG.A5YX.01,COAD(T=455;N=820),Tumor,7.88143328345349
TCGA.AA.A017.01,COAD(T=455;N=820),Tumor,7.60381205168201
TCGA.AA.3509.01,COAD(T=455;N=820),Tumor,7.12295193838733
TCGA.D5.6920.01,COAD(T=455;N=820),Tumor,7.19217166032253
TCGA.D5.6534.01,COAD(T=455;N=820),Tumor,5.97678735708818
TCGA.AA.3496.01,COAD(T=455;N=820),Tumor,7.11985533578188
TCGA.AA.A02K.01,COAD(T=455;N=820),Tumor,7.501056674712
TCGA.AA.3685.01,COAD(T=455;N=820),Tumor,7.77158652004815
TCGA.AA.3851.01,COAD(T=455;N=820),Tumor,7.31851854695106
TCGA.DM.A282.01,COAD(T=455;N=820),Tumor,7.53491390588438
TCGA.AA.3543.01,COAD(T=455;N=820),Tumor,7.59329296770024
TCGA.F4.6805.01,COAD(T=455;N=820),Tumor,6.46461631259779
TCGA.AA.3821.01,COAD(T=455;N=820),Tumor,7.24684452697629
TCGA.F4.6460.01,COAD(T=455;N=820),Tumor,6.91157941313649
TCGA.AZ.5407.01,COAD(T=455;N=820),Tumor,7.66772564308616
TCGA.D5.6929.01,COAD(T=455;N=820),Tumor,8.05031540206623
TCGA.AA.3984.01,COAD(T=455;N=820),Tumor,7.41564796921239
TCGA.A6.5664.01,COAD(T=455;N=820),Tumor,6.72723790145395
TCGA.AM.5821.01,COAD(T=455;N=820),Tumor,7.35316194169877
